,,,,,,,,,TD,TDmax_3,TD_3,TDmin_3,TDmax_2,TD_2,TDmin_2,TDmax_1,TDmin_1,TD_1,TDmin,TDmax
2018,9,30,0,0,0,6,273,-1,31.925000000000004,24.279861111111117,24.111111111111114,23.94236111111112,25.126388888888883,24.915277777777774,24.686111111111103,27.13402777777779,26.718749999999982,26.932638888888878,31.720138888888894,32.13611111111111
2018,10,1,0,0,0,0,274,-1,26.11041666666666,25.126388888888883,24.915277777777774,24.686111111111103,27.13402777777779,26.932638888888878,26.718749999999982,32.13611111111111,31.720138888888894,31.925000000000004,25.949305555555572,26.271527777777788
2018,10,2,0,0,0,1,275,-1,27.065972222222225,27.13402777777779,26.932638888888878,26.718749999999982,32.13611111111111,31.925000000000004,31.720138888888894,26.271527777777788,25.949305555555572,26.11041666666666,26.865972222222236,27.252083333333342
2018,10,3,0,0,0,2,276,-1,27.06180555555555,32.13611111111111,31.925000000000004,31.720138888888894,26.271527777777788,26.11041666666666,25.949305555555572,27.252083333333342,26.865972222222236,27.065972222222225,26.838194444444444,27.274305555555546
2018,10,4,0,0,0,3,277,-1,24.63055555555555,26.271527777777788,26.11041666666666,25.949305555555572,27.252083333333342,27.065972222222225,26.865972222222236,27.274305555555546,26.838194444444444,27.06180555555555,24.47291666666667,24.787500000000005
2018,10,5,0,0,0,4,278,-1,23.093055555555555,27.252083333333342,27.065972222222225,26.865972222222236,27.274305555555546,27.06180555555555,26.838194444444444,24.787500000000005,24.47291666666667,24.63055555555555,22.928472222222226,23.238888888888894
2018,10,6,0,0,0,5,279,-1,23.99583333333334,27.274305555555546,27.06180555555555,26.838194444444444,24.787500000000005,24.63055555555555,24.47291666666667,23.238888888888894,22.928472222222226,23.093055555555555,23.847222222222225,24.152083333333344
2018,10,7,0,0,0,6,280,-1,22.866666666666674,24.787500000000005,24.63055555555555,24.47291666666667,23.238888888888894,23.093055555555555,22.928472222222226,24.152083333333344,23.847222222222225,23.99583333333334,22.71388888888889,23.013888888888886
2018,10,8,0,0,0,0,281,-1,22.72083333333332,23.238888888888894,23.093055555555555,22.928472222222226,24.152083333333344,23.99583333333334,23.847222222222225,23.013888888888886,22.71388888888889,22.866666666666674,22.562500000000007,22.890972222222228
2018,10,9,0,0,0,1,282,-1,22.34097222222222,24.152083333333344,23.99583333333334,23.847222222222225,23.013888888888886,22.866666666666674,22.71388888888889,22.890972222222228,22.562500000000007,22.72083333333332,22.154861111111117,22.53680555555556
2018,10,10,0,0,0,2,283,-1,22.47083333333332,23.013888888888886,22.866666666666674,22.71388888888889,22.890972222222228,22.72083333333332,22.562500000000007,22.53680555555556,22.154861111111117,22.34097222222222,22.303472222222233,22.626388888888897
2018,10,11,0,0,0,3,284,-1,22.095138888888883,22.890972222222228,22.72083333333332,22.562500000000007,22.53680555555556,22.34097222222222,22.154861111111117,22.626388888888897,22.303472222222233,22.47083333333332,21.94444444444442,22.23888888888888
2018,10,12,0,0,0,4,285,-1,21.7673611111111,22.53680555555556,22.34097222222222,22.154861111111117,22.626388888888897,22.47083333333332,22.303472222222233,22.23888888888888,21.94444444444442,22.095138888888883,21.63333333333334,21.90902777777779
2018,10,13,0,0,0,5,286,-1,21.945138888888888,22.626388888888897,22.47083333333332,22.303472222222233,22.23888888888888,22.095138888888883,21.94444444444442,21.90902777777779,21.63333333333334,21.7673611111111,21.76180555555554,22.13055555555555
2018,10,14,0,0,0,6,287,-1,22.52847222222222,22.23888888888888,22.095138888888883,21.94444444444442,21.90902777777779,21.7673611111111,21.63333333333334,22.13055555555555,21.76180555555554,21.945138888888888,22.35902777777778,22.706249999999997
2018,10,15,0,0,0,0,288,-1,22.283333333333335,21.90902777777779,21.7673611111111,21.63333333333334,22.13055555555555,21.945138888888888,21.76180555555554,22.706249999999997,22.35902777777778,22.52847222222222,22.16458333333333,22.426388888888894
2018,10,16,0,0,0,1,289,-1,22.516666666666673,22.13055555555555,21.945138888888888,21.76180555555554,22.706249999999997,22.52847222222222,22.35902777777778,22.426388888888894,22.16458333333333,22.283333333333335,22.390972222222224,22.645138888888876
2018,10,17,0,0,0,2,290,-1,22.719444444444445,22.706249999999997,22.52847222222222,22.35902777777778,22.426388888888894,22.283333333333335,22.16458333333333,22.645138888888876,22.390972222222224,22.516666666666673,22.58680555555556,22.83402777777778
2018,10,18,0,0,0,3,291,-1,23.00486111111112,22.426388888888894,22.283333333333335,22.16458333333333,22.645138888888876,22.516666666666673,22.390972222222224,22.83402777777778,22.58680555555556,22.719444444444445,22.883333333333336,23.12569444444445
2018,10,19,0,0,0,4,292,-1,23.35972222222222,22.645138888888876,22.516666666666673,22.390972222222224,22.83402777777778,22.719444444444445,22.58680555555556,23.12569444444445,22.883333333333336,23.00486111111112,23.207638888888898,23.5
2018,10,20,0,0,0,5,293,-1,22.086805555555564,22.83402777777778,22.719444444444445,22.58680555555556,23.12569444444445,23.00486111111112,22.883333333333336,23.5,23.207638888888898,23.35972222222222,21.90069444444445,22.264583333333338
2018,10,21,0,0,0,6,294,-1,20.259027777777778,23.12569444444445,23.00486111111112,22.883333333333336,23.5,23.35972222222222,23.207638888888898,22.264583333333338,21.90069444444445,22.086805555555564,20.081249999999997,20.429166666666674
2018,10,22,0,0,0,0,295,-1,24.648611111111116,23.5,23.35972222222222,23.207638888888898,22.264583333333338,22.086805555555564,21.90069444444445,20.429166666666674,20.081249999999997,20.259027777777778,24.467361111111128,24.820833333333336
2018,10,23,0,0,0,1,296,-1,27.404861111111103,22.264583333333338,22.086805555555564,21.90069444444445,20.429166666666674,20.259027777777778,20.081249999999997,24.820833333333336,24.467361111111128,24.648611111111116,27.201388888888886,27.60208333333331
2018,10,24,0,0,0,2,297,-1,26.886805555555547,20.429166666666674,20.259027777777778,20.081249999999997,24.820833333333336,24.648611111111116,24.467361111111128,27.60208333333331,27.201388888888886,27.404861111111103,26.609027777777783,27.150000000000006
2018,10,25,0,0,0,3,298,-1,22.177611940298497,24.820833333333336,24.648611111111116,24.467361111111128,27.60208333333331,27.404861111111103,27.201388888888886,27.150000000000006,26.609027777777783,26.886805555555547,22.00149253731342,22.377611940298504
2018,10,26,0,0,0,4,299,-1,16.66875,27.60208333333331,27.404861111111103,27.201388888888886,27.150000000000006,26.886805555555547,26.609027777777783,22.377611940298504,22.00149253731342,22.177611940298497,16.54305555555556,16.80486111111111
2018,10,27,0,0,0,5,300,-1,16.497916666666654,27.150000000000006,26.886805555555547,26.609027777777783,22.377611940298504,22.177611940298497,22.00149253731342,16.80486111111111,16.54305555555556,16.66875,16.299305555555552,16.69375000000001
2018,10,28,0,0,0,6,301,-1,18.121527777777786,22.377611940298504,22.177611940298497,22.00149253731342,16.80486111111111,16.66875,16.54305555555556,16.69375000000001,16.299305555555552,16.497916666666654,17.984722222222214,18.268750000000004
2018,10,29,0,0,0,0,302,-1,19.861805555555552,16.80486111111111,16.66875,16.54305555555556,16.69375000000001,16.497916666666654,16.299305555555552,18.268750000000004,17.984722222222214,18.121527777777786,19.704166666666666,20.025000000000002
2018,10,30,0,0,0,1,303,-1,21.06319444444445,16.69375000000001,16.497916666666654,16.299305555555552,18.268750000000004,18.121527777777786,17.984722222222214,20.025000000000002,19.704166666666666,19.861805555555552,20.910416666666674,21.211805555555557
2018,10,31,0,0,0,2,304,-1,22.100694444444443,18.268750000000004,18.121527777777786,17.984722222222214,20.025000000000002,19.861805555555552,19.704166666666666,21.211805555555557,20.910416666666674,21.06319444444445,21.94305555555556,22.250000000000007
2018,11,1,0,0,0,3,305,-1,22.642361111111118,20.025000000000002,19.861805555555552,19.704166666666666,21.211805555555557,21.06319444444445,20.910416666666674,22.250000000000007,21.94305555555556,22.100694444444443,22.494444444444433,22.797916666666676
2018,11,2,0,0,0,4,306,-1,22.7625,21.211805555555557,21.06319444444445,20.910416666666674,22.250000000000007,22.100694444444443,21.94305555555556,22.797916666666676,22.494444444444433,22.642361111111118,22.592361111111117,22.933333333333344
2018,11,3,0,0,0,5,307,-1,21.50833333333334,22.250000000000007,22.100694444444443,21.94305555555556,22.797916666666676,22.642361111111118,22.494444444444433,22.933333333333344,22.592361111111117,22.7625,21.355555555555554,21.674305555555563
2018,11,4,0,0,0,6,308,-1,17.379720279720285,22.797916666666676,22.642361111111118,22.494444444444433,22.933333333333344,22.7625,22.592361111111117,21.674305555555563,21.355555555555554,21.50833333333334,17.177622377622374,17.576923076923087
2018,11,5,0,0,0,0,309,-1,15.781250000000004,22.933333333333344,22.7625,22.592361111111117,21.674305555555563,21.50833333333334,21.355555555555554,17.576923076923087,17.177622377622374,17.379720279720285,15.605555555555554,15.9576388888889
2018,11,6,0,0,0,1,310,-1,17.154861111111117,21.674305555555563,21.50833333333334,21.355555555555554,17.576923076923087,17.379720279720285,17.177622377622374,15.9576388888889,15.605555555555554,15.781250000000004,17.004861111111115,17.316666666666666
2018,11,7,0,0,0,2,311,-1,18.472916666666666,17.576923076923087,17.379720279720285,17.177622377622374,15.9576388888889,15.781250000000004,15.605555555555554,17.316666666666666,17.004861111111115,17.154861111111117,18.26111111111112,18.66458333333334
2018,11,8,0,0,0,3,312,-1,18.883333333333333,15.9576388888889,15.781250000000004,15.605555555555554,17.316666666666666,17.154861111111117,17.004861111111115,18.66458333333334,18.26111111111112,18.472916666666666,18.756250000000005,19.01111111111111
2018,11,9,0,0,0,4,313,-1,17.468055555555544,17.316666666666666,17.154861111111117,17.004861111111115,18.66458333333334,18.472916666666666,18.26111111111112,19.01111111111111,18.756250000000005,18.883333333333333,17.317361111111108,17.614583333333346
2018,11,10,0,0,0,5,314,-1,17.763194444444448,18.66458333333334,18.472916666666666,18.26111111111112,19.01111111111111,18.883333333333333,18.756250000000005,17.614583333333346,17.317361111111108,17.468055555555544,17.64166666666667,17.88541666666667
2018,11,11,0,0,0,6,315,-1,17.754861111111122,19.01111111111111,18.883333333333333,18.756250000000005,17.614583333333346,17.468055555555544,17.317361111111108,17.88541666666667,17.64166666666667,17.763194444444448,17.577777777777793,17.940972222222218
2018,11,12,0,0,0,0,316,-1,15.813888888888894,17.614583333333346,17.468055555555544,17.317361111111108,17.88541666666667,17.763194444444448,17.64166666666667,17.940972222222218,17.577777777777793,17.754861111111122,15.594444444444443,16.03958333333334
2018,11,13,0,0,0,1,317,-1,18.17847222222222,17.88541666666667,17.763194444444448,17.64166666666667,17.940972222222218,17.754861111111122,17.577777777777793,16.03958333333334,15.594444444444443,15.813888888888894,18.016666666666673,18.341666666666672
2018,11,14,0,0,0,2,318,-1,16.371631205673758,17.940972222222218,17.754861111111122,17.577777777777793,16.03958333333334,15.813888888888894,15.594444444444443,18.341666666666672,18.016666666666673,18.17847222222222,16.254609929078022,16.502127659574473
2018,11,15,0,0,0,3,319,-1,14.932638888888894,16.03958333333334,15.813888888888894,15.594444444444443,18.341666666666672,18.17847222222222,18.016666666666673,16.502127659574473,16.254609929078022,16.371631205673758,14.730555555555558,15.133333333333326
2018,11,16,0,0,0,4,320,-1,14.174999999999994,18.341666666666672,18.17847222222222,18.016666666666673,16.502127659574473,16.371631205673758,16.254609929078022,15.133333333333326,14.730555555555558,14.932638888888894,14.077777777777774,14.284027777777778
2018,11,17,0,0,0,5,321,-1,16.34444444444445,16.502127659574473,16.371631205673758,16.254609929078022,15.133333333333326,14.932638888888894,14.730555555555558,14.284027777777778,14.077777777777774,14.174999999999994,16.206250000000008,16.481944444444448
2018,11,18,0,0,0,6,322,-1,18.854861111111116,15.133333333333326,14.932638888888894,14.730555555555558,14.284027777777778,14.174999999999994,14.077777777777774,16.481944444444448,16.206250000000008,16.34444444444445,18.737500000000004,18.974305555555553
2018,11,19,0,0,0,0,323,-1,20.384722222222234,14.284027777777778,14.174999999999994,14.077777777777774,16.481944444444448,16.34444444444445,16.206250000000008,18.974305555555553,18.737500000000004,18.854861111111116,20.23055555555555,20.544444444444437
2018,11,20,0,0,0,1,324,-1,19.075000000000003,16.481944444444448,16.34444444444445,16.206250000000008,18.974305555555553,18.854861111111116,18.737500000000004,20.544444444444437,20.23055555555555,20.384722222222234,18.845833333333328,19.290972222222216
2018,11,21,0,0,0,2,325,-1,17.534027777777776,18.974305555555553,18.854861111111116,18.737500000000004,20.544444444444437,20.384722222222234,20.23055555555555,19.290972222222216,18.845833333333328,19.075000000000003,17.436805555555566,17.619444444444454
2018,11,22,0,0,0,3,326,-1,15.117361111111101,20.544444444444437,20.384722222222234,20.23055555555555,19.290972222222216,19.075000000000003,18.845833333333328,17.619444444444454,17.436805555555566,17.534027777777776,14.94930555555555,15.274305555555555
2018,11,23,0,0,0,4,327,-1,12.899999999999993,19.290972222222216,19.075000000000003,18.845833333333328,17.619444444444454,17.534027777777776,17.436805555555566,15.274305555555555,14.94930555555555,15.117361111111101,12.804861111111112,13.014583333333329
2018,11,24,0,0,0,5,328,-1,14.036805555555553,17.619444444444454,17.534027777777776,17.436805555555566,15.274305555555555,15.117361111111101,14.94930555555555,13.014583333333329,12.804861111111112,12.899999999999993,13.93611111111111,14.142361111111109
2018,11,25,0,0,0,6,329,-1,13.646527777777779,15.274305555555555,15.117361111111101,14.94930555555555,13.014583333333329,12.899999999999993,12.804861111111112,14.142361111111109,13.93611111111111,14.036805555555553,13.51319444444444,13.795833333333327
2018,11,26,0,0,0,0,330,-1,15.047916666666671,13.014583333333329,12.899999999999993,12.804861111111112,14.142361111111109,14.036805555555553,13.93611111111111,13.795833333333327,13.51319444444444,13.646527777777779,14.872222222222218,15.21805555555555
2018,11,27,0,0,0,1,331,-1,17.25555555555555,14.142361111111109,14.036805555555553,13.93611111111111,13.795833333333327,13.646527777777779,13.51319444444444,15.21805555555555,14.872222222222218,15.047916666666671,17.095138888888894,17.41875
2018,11,28,0,0,0,2,332,-1,19.163888888888874,13.795833333333327,13.646527777777779,13.51319444444444,15.21805555555555,15.047916666666671,14.872222222222218,17.41875,17.095138888888894,17.25555555555555,19.012499999999996,19.31874999999998
2018,11,29,0,0,0,3,333,-1,19.60694444444445,15.21805555555555,15.047916666666671,14.872222222222218,17.41875,17.25555555555555,17.095138888888894,19.31874999999998,19.012499999999996,19.163888888888874,19.486111111111104,19.731250000000003
2018,11,30,0,0,0,4,334,-1,16.356250000000006,17.41875,17.25555555555555,17.095138888888894,19.31874999999998,19.163888888888874,19.012499999999996,19.731250000000003,19.486111111111104,19.60694444444445,16.16944444444444,16.554166666666653
2018,12,1,0,0,0,5,335,-1,13.990277777777777,19.31874999999998,19.163888888888874,19.012499999999996,19.731250000000003,19.60694444444445,19.486111111111104,16.554166666666653,16.16944444444444,16.356250000000006,13.839583333333339,14.145833333333334
2018,12,2,0,0,0,6,336,-1,15.457638888888887,19.731250000000003,19.60694444444445,19.486111111111104,16.554166666666653,16.356250000000006,16.16944444444444,14.145833333333334,13.839583333333339,13.990277777777777,15.318055555555556,15.591666666666669
2018,12,3,0,0,0,0,337,-1,16.468055555555548,16.554166666666653,16.356250000000006,16.16944444444444,14.145833333333334,13.990277777777777,13.839583333333339,15.591666666666669,15.318055555555556,15.457638888888887,16.344444444444434,16.597222222222225
2018,12,4,0,0,0,1,338,-1,15.27986111111111,14.145833333333334,13.990277777777777,13.839583333333339,15.591666666666669,15.457638888888887,15.318055555555556,16.597222222222225,16.344444444444434,16.468055555555548,15.134722222222216,15.434027777777775
2018,12,5,0,0,0,2,339,-1,14.520138888888884,15.591666666666669,15.457638888888887,15.318055555555556,16.597222222222225,16.468055555555548,16.344444444444434,15.434027777777775,15.134722222222216,15.27986111111111,14.303472222222231,14.719444444444441
2018,12,6,0,0,0,3,340,-1,11.895138888888882,16.597222222222225,16.468055555555548,16.344444444444434,15.434027777777775,15.27986111111111,15.134722222222216,14.719444444444441,14.303472222222231,14.520138888888884,11.811805555555559,11.987499999999994
2018,12,7,0,0,0,4,341,-1,10.88125,15.434027777777775,15.27986111111111,15.134722222222216,14.719444444444441,14.520138888888884,14.303472222222231,11.987499999999994,11.811805555555559,11.895138888888882,10.836111111111114,10.92013888888889
2018,12,8,0,0,0,5,342,-1,11.013194444444439,14.719444444444441,14.520138888888884,14.303472222222231,11.987499999999994,11.895138888888882,11.811805555555559,10.92013888888889,10.836111111111114,10.88125,10.97083333333333,11.040277777777774
2018,12,9,0,0,0,6,343,-1,12.670138888888886,11.987499999999994,11.895138888888882,11.811805555555559,10.92013888888889,10.88125,10.836111111111114,11.040277777777774,10.97083333333333,11.013194444444439,12.562499999999996,12.785416666666666
2018,12,10,0,0,0,0,344,-1,12.280419580419581,10.92013888888889,10.88125,10.836111111111114,11.040277777777774,11.013194444444439,10.97083333333333,12.785416666666666,12.562499999999996,12.670138888888886,12.102097902097897,12.456643356643355
2018,12,11,0,0,0,1,345,-1,13.510416666666668,11.040277777777774,11.013194444444439,10.97083333333333,12.785416666666666,12.670138888888886,12.562499999999996,12.456643356643355,12.102097902097897,12.280419580419581,13.39097222222222,13.627777777777775
2018,12,12,0,0,0,2,346,-1,13.458333333333343,12.785416666666666,12.670138888888886,12.562499999999996,12.456643356643355,12.280419580419581,12.102097902097897,13.627777777777775,13.39097222222222,13.510416666666668,13.36666666666667,13.546527777777788
2018,12,13,0,0,0,3,347,-1,11.75416666666667,12.456643356643355,12.280419580419581,12.102097902097897,13.627777777777775,13.510416666666668,13.39097222222222,13.546527777777788,13.36666666666667,13.458333333333343,11.599999999999998,11.904166666666663
2018,12,14,0,0,0,4,348,-1,11.545833333333329,13.627777777777775,13.510416666666668,13.39097222222222,13.546527777777788,13.458333333333343,13.36666666666667,11.904166666666663,11.599999999999998,11.75416666666667,11.383333333333331,11.734722222222222
2018,12,15,0,0,0,5,349,-1,13.988888888888884,13.546527777777788,13.458333333333343,13.36666666666667,11.904166666666663,11.75416666666667,11.599999999999998,11.734722222222222,11.383333333333331,11.545833333333329,13.860416666666664,14.108333333333338
2018,12,16,0,0,0,6,350,-1,15.273611111111101,11.904166666666663,11.75416666666667,11.599999999999998,11.734722222222222,11.545833333333329,11.383333333333331,14.108333333333338,13.860416666666664,13.988888888888884,15.128472222222221,15.413888888888895
2018,12,17,0,0,0,0,351,-1,12.97569444444444,11.734722222222222,11.545833333333329,11.383333333333331,14.108333333333338,13.988888888888884,13.860416666666664,15.413888888888895,15.128472222222221,15.273611111111101,12.806249999999999,13.143750000000008
2018,12,18,0,0,0,1,352,-1,11.979861111111116,14.108333333333338,13.988888888888884,13.860416666666664,15.413888888888895,15.273611111111101,15.128472222222221,13.143750000000008,12.806249999999999,12.97569444444444,11.926388888888889,12.032638888888892
2018,12,19,0,0,0,2,353,-1,12.464583333333339,15.413888888888895,15.273611111111101,15.128472222222221,13.143750000000008,12.97569444444444,12.806249999999999,12.032638888888892,11.926388888888889,11.979861111111116,12.341666666666667,12.611805555555552
2018,12,20,0,0,0,3,354,-1,10.609722222222219,13.143750000000008,12.97569444444444,12.806249999999999,12.032638888888892,11.979861111111116,11.926388888888889,12.611805555555552,12.341666666666667,12.464583333333339,10.522916666666667,10.706249999999997
2018,12,21,0,0,0,4,355,-1,11.85277777777778,12.032638888888892,11.979861111111116,11.926388888888889,12.611805555555552,12.464583333333339,12.341666666666667,10.706249999999997,10.522916666666667,10.609722222222219,11.724305555555551,11.971527777777771
2018,12,22,0,0,0,5,356,-1,10.970138888888881,12.611805555555552,12.464583333333339,12.341666666666667,10.706249999999997,10.609722222222219,10.522916666666667,11.971527777777771,11.724305555555551,11.85277777777778,10.800000000000004,11.1375
2018,12,23,0,0,0,6,357,-1,11.25902777777778,10.706249999999997,10.609722222222219,10.522916666666667,11.971527777777771,11.85277777777778,11.724305555555551,11.1375,10.800000000000004,10.970138888888881,11.067361111111106,11.454166666666664
2018,12,24,0,0,0,0,358,-1,10.965277777777779,11.971527777777771,11.85277777777778,11.724305555555551,11.1375,10.970138888888881,10.800000000000004,11.454166666666664,11.067361111111106,11.25902777777778,10.804166666666669,11.111805555555563
2018,12,25,0,0,0,1,359,-1,12.825694444444446,11.1375,10.970138888888881,10.800000000000004,11.454166666666664,11.25902777777778,11.067361111111106,11.111805555555563,10.804166666666669,10.965277777777779,12.699305555555553,12.965972222222227
2018,12,26,0,0,0,2,360,-1,11.579166666666664,11.454166666666664,11.25902777777778,11.067361111111106,11.111805555555563,10.965277777777779,10.804166666666669,12.965972222222227,12.699305555555553,12.825694444444446,11.415277777777773,11.743749999999999
2018,12,27,0,0,0,3,361,-1,9.700000000000001,11.111805555555563,10.965277777777779,10.804166666666669,12.965972222222227,12.825694444444446,12.699305555555553,11.743749999999999,11.415277777777773,11.579166666666664,9.620138888888881,9.79027777777777
2018,12,28,0,0,0,4,362,-1,8.720138888888892,12.965972222222227,12.825694444444446,12.699305555555553,11.743749999999999,11.579166666666664,11.415277777777773,9.79027777777777,9.620138888888881,9.700000000000001,8.672222222222219,8.760416666666675
2018,12,29,0,0,0,5,363,-1,9.613888888888882,11.743749999999999,11.579166666666664,11.415277777777773,9.79027777777777,9.700000000000001,9.620138888888881,8.760416666666675,8.672222222222219,8.720138888888892,9.578472222222214,9.664583333333333
2018,12,30,0,0,0,6,364,-1,9.985416666666671,9.79027777777777,9.700000000000001,9.620138888888881,8.760416666666675,8.720138888888892,8.672222222222219,9.664583333333333,9.578472222222214,9.613888888888882,9.925000000000004,10.039583333333338
